numero_titulo,tipo_credor,serie,id_cliente,tipo_pagamento,data_emissao,vencimento,data_pagamento,valor,instituicao,situacao_titulo,codigo_credito,descricao_credito,codigo_debito,descricao_debito,data_hora_lancamento
55724,1,100,314,2,2025-10-30 0:00:00,2025-12-11 0:00:00,1753-01-01 0:00:00,"961,31",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 30 2025 12:00AM16:43
9611,2,1,1282,2,2025-12-01 0:00:00,2026-01-15 0:00:00,1753-01-01 0:00:00,"961,22",2,1,NULL,NULL,21,SERVICO DE INDUSTRIALIZACAO,Dec  1 2025 12:00AM11:16
55300,1,100,5074,2,2025-09-02 0:00:00,2025-12-01 0:00:00,2025-12-01 0:00:00,"960,53",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep  2 2025 12:00AM09:34
1003765525,3,U,5394,2,2025-04-24 0:00:00,2025-06-08 0:00:00,2025-06-09 0:00:00,"959,07",237,3,NULL,NULL,55,FRETE S/ VENDAS,Apr 24 2025 12:00AM15:08
54100,1,100,5538,8,2025-01-20 0:00:00,2025-03-17 0:00:00,2025-03-17 0:00:00,"9586,41",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 20 2025 12:00AM14:44
55333,1,100,1468,2,2025-09-04 0:00:00,2025-10-02 0:00:00,2025-10-02 0:00:00,"958,99",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep  4 2025 12:00AM14:24
606,2,S,716,2,2025-06-06 0:00:00,2025-06-20 0:00:00,2025-06-20 0:00:00,"958,76",237,3,NULL,NULL,29,COMISSAO,Jun  6 2025 12:00AM15:55
54111,1,100,381,2,2025-01-23 0:00:00,2025-02-20 0:00:00,2025-02-20 0:00:00,"957,67",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 23 2025 12:00AM08:18
55195,1,100,5133,2,2025-08-08 0:00:00,2025-09-19 0:00:00,2025-09-19 0:00:00,"957,66",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  8 2025 12:00AM10:12
55036,1,100,1702,2,2025-07-08 0:00:00,2025-08-12 0:00:00,2025-08-07 0:00:00,"957,60",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  8 2025 12:00AM13:30
55721,1,100,5422,2,2025-10-30 0:00:00,2025-12-14 0:00:00,1753-01-01 0:00:00,"957,05",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 30 2025 12:00AM17:02
55721,1,100,5422,2,2025-10-30 0:00:00,2025-12-29 0:00:00,1753-01-01 0:00:00,"957,05",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 30 2025 12:00AM17:02
55721,1,100,5422,2,2025-10-30 0:00:00,2026-01-13 0:00:00,1753-01-01 0:00:00,"957,05",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 30 2025 12:00AM17:02
55721,1,100,5422,2,2025-10-30 0:00:00,2026-01-28 0:00:00,1753-01-01 0:00:00,"957,05",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 30 2025 12:00AM17:02
55721,1,100,5422,2,2025-10-30 0:00:00,2026-02-12 0:00:00,1753-01-01 0:00:00,"957,05",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 30 2025 12:00AM17:02
140245,2,1,92,2,2025-02-04 0:00:00,2025-05-05 0:00:00,2025-05-05 0:00:00,"9563,47",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  4 2025 12:00AM15:22
55588,1,100,4106,2,2025-10-10 0:00:00,2025-11-07 0:00:00,2025-11-07 0:00:00,"956,94",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 10 2025 12:00AM11:10
55463,1,100,672,2,2025-09-24 0:00:00,2025-11-19 0:00:00,2025-11-19 0:00:00,"956,92",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 24 2025 12:00AM11:09
55463,1,100,672,2,2025-09-24 0:00:00,2025-12-17 0:00:00,1753-01-01 0:00:00,"956,92",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Sep 24 2025 12:00AM11:09
54605,1,100,2216,2,2025-04-17 0:00:00,2025-05-15 0:00:00,2025-05-15 0:00:00,"955,22",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 17 2025 12:00AM10:07
55038,1,100,5502,2,2025-07-08 0:00:00,2025-07-29 0:00:00,2025-07-29 0:00:00,"954,99",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  8 2025 12:00AM13:32
55874,1,100,478,2,2025-11-19 0:00:00,2025-12-24 0:00:00,1753-01-01 0:00:00,"954,99",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 19 2025 12:00AM11:28
55855,1,100,500,2,2025-11-18 0:00:00,2025-12-16 0:00:00,1753-01-01 0:00:00,"954,70",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 18 2025 12:00AM14:32
55853,1,100,690,2,2025-11-18 0:00:00,2025-12-16 0:00:00,1753-01-01 0:00:00,"954,35",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 18 2025 12:00AM14:21
27710062025,2,1,277,9,2025-06-05 0:00:00,2025-06-10 0:00:00,2025-06-10 0:00:00,"953,86",237,3,NULL,NULL,NULL,NULL,Jun  5 2025 12:00AM15:53
54369,1,100,5780,2,2025-03-03 0:00:00,2025-04-28 0:00:00,2025-04-28 0:00:00,"952,51",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar  3 2025 12:00AM12:57
54216,1,100,5708,2,2025-02-12 0:00:00,2025-03-26 0:00:00,2025-03-26 0:00:00,"952,34",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb 12 2025 12:00AM11:44
54216,1,100,5708,2,2025-02-12 0:00:00,2025-04-09 0:00:00,2025-04-09 0:00:00,"952,33",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb 12 2025 12:00AM11:44
55479,1,100,1153,2,2025-09-25 0:00:00,2025-10-23 0:00:00,2025-10-23 0:00:00,"952,02",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 25 2025 12:00AM14:57
55667,1,100,4977,2,2025-10-23 0:00:00,2025-11-21 0:00:00,2025-11-21 0:00:00,"951,31",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 23 2025 12:00AM13:50
54514,1,100,4223,2,2025-03-31 0:00:00,2025-04-30 0:00:00,2025-04-29 0:00:00,"9507,15",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 31 2025 12:00AM15:02
54514,1,100,4223,2,2025-03-31 0:00:00,2025-05-30 0:00:00,2025-05-30 0:00:00,"9507,14",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 31 2025 12:00AM15:02
54514,1,100,4223,2,2025-03-31 0:00:00,2025-06-30 0:00:00,2025-06-30 0:00:00,"9507,14",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 31 2025 12:00AM15:02
55125,1,100,1937,2,2025-07-25 0:00:00,2025-08-22 0:00:00,2025-08-22 0:00:00,"950,20",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 25 2025 12:00AM11:26
142470,2,1,92,2,2025-07-16 0:00:00,2025-10-14 0:00:00,2025-10-16 0:00:00,"9497,82",2,3,NULL,NULL,22,MATERIA PRIMA,Jul 16 2025 12:00AM09:58
27,2,S,438,2,2025-08-08 0:00:00,2025-08-20 0:00:00,2025-08-20 0:00:00,"947,18",237,3,NULL,NULL,29,COMISSAO,Aug  8 2025 12:00AM15:31
202573,2,S,5623,2,2025-03-10 0:00:00,2025-03-20 0:00:00,2025-03-20 0:00:00,"946,13",237,3,NULL,NULL,29,COMISSAO,Mar 10 2025 12:00AM08:42
55650,1,100,5871,2,2025-10-21 0:00:00,2025-12-22 0:00:00,1753-01-01 0:00:00,"945,46",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 21 2025 12:00AM10:53
55650,1,100,5871,2,2025-10-21 0:00:00,2026-01-19 0:00:00,1753-01-01 0:00:00,"945,46",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 21 2025 12:00AM10:53
140257,2,1,92,2,2025-02-05 0:00:00,2025-05-06 0:00:00,2025-05-06 0:00:00,"9446,80",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  5 2025 12:00AM15:35
55203,1,100,1513,2,2025-08-12 0:00:00,2025-09-09 0:00:00,2025-09-09 0:00:00,"944,32",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug 12 2025 12:00AM11:05
54542,1,100,3902,8,2025-04-03 0:00:00,2025-05-29 0:00:00,2025-05-29 0:00:00,"9432,52",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr  3 2025 12:00AM14:20
54761,1,100,5819,2,2025-05-15 0:00:00,2025-06-26 0:00:00,2025-06-26 0:00:00,"942,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 15 2025 12:00AM13:20
54761,1,100,5819,2,2025-05-15 0:00:00,2025-07-10 0:00:00,2025-07-10 0:00:00,"942,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 15 2025 12:00AM13:20
54629,1,100,522,8,2025-04-25 0:00:00,2025-08-01 0:00:00,2025-08-01 0:00:00,"9410,15",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 25 2025 12:00AM07:59
54901,1,100,4568,2,2025-06-11 0:00:00,2025-07-23 0:00:00,2025-07-21 0:00:00,"941,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 11 2025 12:00AM15:20
54901,1,100,4568,2,2025-06-11 0:00:00,2025-08-06 0:00:00,2025-08-06 0:00:00,"941,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 11 2025 12:00AM15:20
54901,1,100,4568,2,2025-06-11 0:00:00,2025-08-20 0:00:00,2025-08-20 0:00:00,"941,54",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 11 2025 12:00AM15:20
55577,1,100,972,2,2025-10-10 0:00:00,2025-11-21 0:00:00,2025-11-18 0:00:00,"941,39",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 10 2025 12:00AM09:33
54051,1,100,478,2,2025-01-13 0:00:00,2025-02-17 0:00:00,2025-02-17 0:00:00,"940,54",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 13 2025 12:00AM14:07
55116,1,100,3363,2,2025-07-24 0:00:00,2025-09-04 0:00:00,2025-09-08 0:00:00,"940,54",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 24 2025 12:00AM11:17
55116,1,100,3363,2,2025-07-24 0:00:00,2025-09-18 0:00:00,2025-09-23 0:00:00,"940,54",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 24 2025 12:00AM11:17
55116,1,100,3363,2,2025-07-24 0:00:00,2025-10-02 0:00:00,2025-10-06 0:00:00,"940,54",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 24 2025 12:00AM11:17
55116,1,100,3363,2,2025-07-24 0:00:00,2025-10-16 0:00:00,2025-10-21 0:00:00,"940,54",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 24 2025 12:00AM11:17
54685,1,100,4714,2,2025-05-06 0:00:00,2025-06-05 0:00:00,2025-06-05 0:00:00,"938,79",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May  6 2025 12:00AM14:45
35208,2,0,5885,2,2025-09-17 0:00:00,2025-10-16 0:00:00,2025-10-16 0:00:00,"937,27",2,3,NULL,NULL,22,MATERIA PRIMA,Sep 17 2025 12:00AM17:20
54802,1,100,5753,2,2025-05-23 0:00:00,2025-06-27 0:00:00,2025-06-27 0:00:00,"937,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 23 2025 12:00AM10:20
54802,1,100,5753,2,2025-05-23 0:00:00,2025-07-04 0:00:00,2025-07-04 0:00:00,"937,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 23 2025 12:00AM10:20
133616,2,1,666,2,2025-07-04 0:00:00,2025-08-08 0:00:00,2025-08-08 0:00:00,"935,07",237,3,NULL,NULL,22,MATERIA PRIMA,Jul  4 2025 12:00AM15:09
54131,1,100,3870,2,2025-01-28 0:00:00,2025-02-12 0:00:00,2025-02-12 0:00:00,"934,72",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 28 2025 12:00AM10:39
54131,1,100,3870,2,2025-01-28 0:00:00,2025-02-27 0:00:00,2025-02-27 0:00:00,"934,71",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 28 2025 12:00AM10:39
378258001,3,U,4914,2,2025-05-07 0:00:00,2025-05-19 0:00:00,2025-05-19 0:00:00,"934,54",237,3,NULL,NULL,55,FRETE S/ VENDAS,May  7 2025 12:00AM14:24
54601,1,100,2513,2,2025-04-17 0:00:00,2025-05-15 0:00:00,2025-05-15 0:00:00,"934,29",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 17 2025 12:00AM10:04
54660,1,100,900,2,2025-04-29 0:00:00,2025-05-27 0:00:00,2025-05-27 0:00:00,"933,43",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 29 2025 12:00AM13:23
54937,1,100,386,2,2025-06-25 0:00:00,2025-07-30 0:00:00,2025-07-03 0:00:00,"931,25",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 25 2025 12:00AM13:41
54937,1,100,386,2,2025-06-25 0:00:00,2025-08-06 0:00:00,2025-07-24 0:00:00,"931,24",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun 25 2025 12:00AM13:41
55886,1,100,2844,2,2025-11-21 0:00:00,2026-01-02 0:00:00,1753-01-01 0:00:00,"931,18",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 21 2025 12:00AM12:01
86,2,2,5688,2,2025-02-05 0:00:00,2025-03-06 0:00:00,2025-03-06 0:00:00,"930,75",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  5 2025 12:00AM17:17
86,2,2,5688,2,2025-02-05 0:00:00,2025-03-19 0:00:00,2025-03-19 0:00:00,"930,75",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  5 2025 12:00AM17:17
1006791925,3,U,5394,2,2025-08-03 0:00:00,2025-09-17 0:00:00,2025-09-17 0:00:00,"930,59",237,3,NULL,NULL,55,FRETE S/ VENDAS,Aug  3 2025 12:00AM15:21
54333,1,100,1218,2,2025-02-25 0:00:00,2025-03-25 0:00:00,2025-03-25 0:00:00,"930,24",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb 25 2025 12:00AM10:45
25040983050015,2,1,199,2,2025-04-17 0:00:00,2025-04-28 0:00:00,2025-04-28 0:00:00,"929,98",237,3,NULL,NULL,37,AGUA,Apr 22 2025 12:00AM15:30
54611,1,100,3936,2,2025-04-22 0:00:00,2025-06-03 0:00:00,2025-06-03 0:00:00,"929,97",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 22 2025 12:00AM11:05
54611,1,100,3936,2,2025-04-22 0:00:00,2025-06-17 0:00:00,2025-06-17 0:00:00,"929,97",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 22 2025 12:00AM11:05
54611,1,100,3936,2,2025-04-22 0:00:00,2025-07-01 0:00:00,2025-07-01 0:00:00,"929,97",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 22 2025 12:00AM11:05
54611,1,100,3936,2,2025-04-22 0:00:00,2025-07-15 0:00:00,2025-07-15 0:00:00,"929,97",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 22 2025 12:00AM11:05
54841,1,100,5753,2,2025-06-03 0:00:00,2025-07-29 0:00:00,2025-07-29 0:00:00,"929,59",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jun  3 2025 12:00AM11:47
55177,1,100,4059,2,2025-08-04 0:00:00,2025-09-18 0:00:00,2025-09-18 0:00:00,"929,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  4 2025 12:00AM10:14
55177,1,100,4059,2,2025-08-04 0:00:00,2025-10-03 0:00:00,2025-10-03 0:00:00,"929,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  4 2025 12:00AM10:14
55177,1,100,4059,2,2025-08-04 0:00:00,2025-10-20 0:00:00,2025-10-20 0:00:00,"929,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  4 2025 12:00AM10:14
55177,1,100,4059,2,2025-08-04 0:00:00,2025-11-03 0:00:00,2025-11-03 0:00:00,"929,53",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  4 2025 12:00AM10:14
54021,1,100,3363,2,2025-01-08 0:00:00,2025-02-12 0:00:00,2025-02-11 0:00:00,"928,00",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan  8 2025 12:00AM10:41
55671,1,100,4007,2,2025-10-23 0:00:00,2025-12-18 0:00:00,2025-11-24 0:00:00,"927,54",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 23 2025 12:00AM13:55
54788,1,100,4150,2,2025-05-21 0:00:00,2025-07-16 0:00:00,2025-07-16 0:00:00,"926,43",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 21 2025 12:00AM13:00
54788,1,100,4150,2,2025-05-21 0:00:00,2025-08-13 0:00:00,2025-08-13 0:00:00,"926,42",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 21 2025 12:00AM13:00
54408,1,100,502,2,2025-03-11 0:00:00,2025-04-25 0:00:00,2025-04-25 0:00:00,"926,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 11 2025 12:00AM11:33
54408,1,100,502,2,2025-03-11 0:00:00,2025-05-12 0:00:00,2025-05-12 0:00:00,"926,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 11 2025 12:00AM11:33
54408,1,100,502,2,2025-03-11 0:00:00,2025-05-26 0:00:00,2025-05-26 0:00:00,"926,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 11 2025 12:00AM11:33
54199,1,100,421,1,2025-02-05 0:00:00,2025-02-05 0:00:00,2025-01-31 0:00:00,"925,96",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb  5 2025 12:00AM11:46
55705,1,100,3878,2,2025-10-28 0:00:00,2025-11-25 0:00:00,2025-11-25 0:00:00,"925,79",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 28 2025 12:00AM13:29
55182,1,100,1085,2,2025-08-06 0:00:00,2025-09-03 0:00:00,2025-09-03 0:00:00,"925,71",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  6 2025 12:00AM13:35
20254,2,S,709,2,2025-01-28 0:00:00,2025-02-20 0:00:00,2025-02-20 0:00:00,"925,69",237,3,NULL,NULL,29,COMISSAO,Jan 28 2025 12:00AM14:47
55967,1,100,2240,2,2025-12-05 0:00:00,2026-01-05 0:00:00,1753-01-01 0:00:00,"925,47",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  5 2025 12:00AM08:02
55450,1,100,5753,2,2025-09-22 0:00:00,2025-10-07 0:00:00,2025-10-07 0:00:00,"925,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 22 2025 12:00AM14:54
7143,2,1,5337,2,2025-09-09 0:00:00,2025-10-09 0:00:00,2025-10-09 0:00:00,"925,00",2,3,NULL,NULL,22,MATERIA PRIMA,Sep  9 2025 12:00AM10:37
7143,2,1,5337,2,2025-09-09 0:00:00,2025-10-19 0:00:00,2025-10-20 0:00:00,"925,00",2,3,NULL,NULL,22,MATERIA PRIMA,Sep  9 2025 12:00AM10:37
140425,2,1,92,2,2025-02-18 0:00:00,2025-05-19 0:00:00,2025-05-19 0:00:00,"924,47",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 18 2025 12:00AM16:51
100668325,3,U,5394,2,2025-01-16 0:00:00,2025-03-02 0:00:00,2025-03-05 0:00:00,"923,34",237,3,NULL,NULL,55,FRETE S/ VENDAS,Jan 16 2025 12:00AM08:49
54022,1,100,2830,2,2025-01-08 0:00:00,2025-02-19 0:00:00,2025-02-19 0:00:00,"923,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan  8 2025 12:00AM10:46
54022,1,100,2830,2,2025-01-08 0:00:00,2025-03-06 0:00:00,2025-03-06 0:00:00,"923,25",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan  8 2025 12:00AM10:46
55589,1,100,5898,2,2025-10-10 0:00:00,2025-11-21 0:00:00,2025-11-19 0:00:00,"923,16",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 10 2025 12:00AM11:16
55589,1,100,5898,2,2025-10-10 0:00:00,2025-12-05 0:00:00,2025-12-04 0:00:00,"923,16",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 10 2025 12:00AM11:16
55589,1,100,5898,2,2025-10-10 0:00:00,2025-12-19 0:00:00,1753-01-01 0:00:00,"923,16",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 10 2025 12:00AM11:16
55589,1,100,5898,2,2025-10-10 0:00:00,2026-01-02 0:00:00,1753-01-01 0:00:00,"923,16",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 10 2025 12:00AM11:16
54564,1,100,478,2,2025-04-08 0:00:00,2025-05-06 0:00:00,2025-05-06 0:00:00,"922,79",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr  8 2025 12:00AM14:47
2382,2,1,3018,2,2025-03-31 0:00:00,2025-04-30 0:00:00,2025-04-30 0:00:00,"922,50",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Mar 31 2025 12:00AM15:14
2382,2,1,3018,2,2025-03-31 0:00:00,2025-05-30 0:00:00,2025-05-30 0:00:00,"922,50",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Mar 31 2025 12:00AM15:14
55944,1,100,5924,2,2025-12-01 0:00:00,2026-01-12 0:00:00,1753-01-01 0:00:00,"920,47",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  1 2025 12:00AM14:52
55944,1,100,5924,2,2025-12-01 0:00:00,2026-01-26 0:00:00,1753-01-01 0:00:00,"920,46",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  1 2025 12:00AM14:52
54305,1,100,2216,2,2025-02-21 0:00:00,2025-03-21 0:00:00,2025-03-21 0:00:00,"919,51",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb 21 2025 12:00AM11:35
142797,2,1,92,2,2025-08-11 0:00:00,2025-11-09 0:00:00,2025-11-10 0:00:00,"9184,31",2,3,NULL,NULL,22,MATERIA PRIMA,Aug 11 2025 12:00AM16:21
15450,2,201,2745,2,2025-03-01 0:00:00,2025-03-17 0:00:00,2025-03-17 0:00:00,"918,79",237,3,NULL,NULL,46,COMB E LUBRIFICANTES P/ INDUSTRIA,Mar  1 2025 12:00AM10:54
55899,1,100,746,2,2025-11-25 0:00:00,2025-12-23 0:00:00,1753-01-01 0:00:00,"918,55",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 25 2025 12:00AM10:39
55056,1,100,3198,2,2025-07-10 0:00:00,2025-08-21 0:00:00,2025-08-21 0:00:00,"917,63",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 10 2025 12:00AM14:32
55056,1,100,3198,2,2025-07-10 0:00:00,2025-09-04 0:00:00,2025-09-04 0:00:00,"917,63",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 10 2025 12:00AM14:32
55138,1,100,3165,2,2025-08-01 0:00:00,2025-09-12 0:00:00,2025-09-12 0:00:00,"917,46",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  1 2025 12:00AM09:13
85775,2,1,4833,2,2025-07-30 0:00:00,2025-08-27 0:00:00,2025-08-27 0:00:00,"916,76",237,3,NULL,NULL,21,SERVICO DE INDUSTRIALIZACAO,Jul 30 2025 12:00AM13:54
55298,1,100,5753,2,2025-09-02 0:00:00,2025-09-30 0:00:00,2025-09-30 0:00:00,"914,62",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep  2 2025 12:00AM09:31
54107,1,100,5426,2,2025-01-22 0:00:00,2025-03-19 0:00:00,2025-03-19 0:00:00,"914,06",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 22 2025 12:00AM13:42
54107,1,100,5426,2,2025-01-22 0:00:00,2025-04-16 0:00:00,2025-04-16 0:00:00,"914,05",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 22 2025 12:00AM13:42
142722,2,1,92,2,2025-08-05 0:00:00,2025-11-03 0:00:00,2025-11-03 0:00:00,"9130,63",2,3,NULL,NULL,22,MATERIA PRIMA,Aug  5 2025 12:00AM11:16
55343,1,100,3837,2,2025-09-05 0:00:00,2025-10-17 0:00:00,2025-10-14 0:00:00,"913,18",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep  5 2025 12:00AM11:42
55343,1,100,3837,2,2025-09-05 0:00:00,2025-10-31 0:00:00,2025-10-28 0:00:00,"913,18",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep  5 2025 12:00AM11:42
55595,1,100,5869,2,2025-10-14 0:00:00,2025-12-09 0:00:00,1753-01-01 0:00:00,"911,71",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 14 2025 12:00AM13:49
1000885325,3,U,5394,2,2025-01-23 0:00:00,2025-03-09 0:00:00,2025-03-10 0:00:00,"911,33",237,3,NULL,NULL,55,FRETE S/ VENDAS,Jan 23 2025 12:00AM08:55
61500,2,1,245,2,2025-10-24 0:00:00,2026-02-21 0:00:00,1753-01-01 0:00:00,"911,03",2,1,NULL,NULL,22,MATERIA PRIMA,Oct 24 2025 12:00AM11:28
54209,1,100,3955,2,2025-02-06 0:00:00,2025-03-06 0:00:00,2025-03-06 0:00:00,"910,74",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb  6 2025 12:00AM13:10
54043,1,100,4495,2,2025-01-10 0:00:00,2025-02-07 0:00:00,2025-02-05 0:00:00,"910,19",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan 10 2025 12:00AM08:45
54591,1,100,690,2,2025-04-16 0:00:00,2025-05-28 0:00:00,2025-05-28 0:00:00,"910,04",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 16 2025 12:00AM07:48
54591,1,100,690,2,2025-04-16 0:00:00,2025-06-11 0:00:00,2025-06-11 0:00:00,"910,04",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 16 2025 12:00AM07:48
23257,2,S,1822,2,2025-08-21 0:00:00,2025-09-10 0:00:00,2025-09-10 0:00:00,"91,50",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Aug 21 2025 12:00AM14:53
55612,1,100,3363,2,2025-10-15 0:00:00,2025-11-19 0:00:00,2025-11-21 0:00:00,"909,91",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 15 2025 12:00AM15:43
54833,1,100,3198,2,2025-05-30 0:00:00,2025-07-25 0:00:00,2025-07-25 0:00:00,"909,50",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:37
54833,1,100,3198,2,2025-05-30 0:00:00,2025-08-22 0:00:00,2025-08-22 0:00:00,"909,49",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:37
54986,1,100,4571,8,2025-07-01 0:00:00,2025-09-17 0:00:00,2025-10-27 0:00:00,"909,40",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  1 2025 12:00AM17:03
55180,1,100,467,11,2025-08-06 0:00:00,2025-09-03 0:00:00,2025-09-17 0:00:00,"909,24",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  6 2025 12:00AM13:34
55710,1,100,4893,8,2025-10-28 0:00:00,2026-01-06 0:00:00,1753-01-01 0:00:00,"9070,49",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 28 2025 12:00AM13:45
